time,symbol,position_change,new_position
2017-05-03 16:00:00,EURUSD,0.025664,0.273422
2017-05-03 16:00:00,USDJPY,0.037052,-0.01744
2017-05-03 16:00:00,XAUUSD,-0.167998,0.520924
2017-05-04 04:00:00,XAUUSD,-0.056973,0.463952
2017-05-04 08:00:00,USDJPY,0.035487,0.018046
2017-05-04 12:00:00,XAUUSD,-0.065637,0.398315
2017-05-04 20:00:00,EURUSD,0.031653,0.305075
2017-05-05 00:00:00,XAUUSD,-0.057308,0.341007
2017-05-05 08:00:00,XAUUSD,-0.05953,0.281477
2017-05-05 12:00:00,GBPUSD,0.030834,0.319222
2017-05-05 12:00:00,USDJPY,0.03044,0.048486
2017-05-05 16:00:00,EURUSD,0.029628,0.334703
2017-05-05 20:00:00,XAUUSD,-0.050153,0.231325
2017-05-07 20:00:00,XAUUSD,-0.052367,0.178958
2017-05-08 08:00:00,EURUSD,0.025716,0.360419
2017-05-08 08:00:00,USDJPY,0.03246,0.080945
2017-05-08 12:00:00,XAUUSD,-0.051667,0.127291
2017-05-09 04:00:00,EURUSD,0.026799,0.387218
2017-05-09 04:00:00,USDJPY,0.028468,0.109413
2017-05-09 04:00:00,XAUUSD,-0.049605,0.077686
2017-05-09 16:00:00,GBPUSD,0.030847,0.35007
2017-05-09 16:00:00,XAUUSD,-0.060328,0.017358
2017-05-10 00:00:00,USDJPY,0.03276,0.142172
2017-05-10 08:00:00,XAUUSD,-0.058596,-0.041238
2017-05-10 12:00:00,USDJPY,0.028598,0.170771
2017-05-10 20:00:00,XAUUSD,-0.054329,-0.095567
2017-05-11 00:00:00,USDJPY,0.031633,0.202404
2017-05-11 04:00:00,EURUSD,0.025186,0.412404
2017-05-11 12:00:00,XAUUSD,-0.05597,-0.151537
2017-05-11 20:00:00,USDJPY,0.028369,0.230773
2017-05-12 08:00:00,XAUUSD,-0.056294,-0.20783
2017-05-12 12:00:00,EURUSD,-0.081354,0.33105
2017-05-14 20:00:00,EURUSD,0.035935,0.366985
2017-05-14 20:00:00,GBPUSD,0.029917,0.379986
2017-05-15 04:00:00,XAUUSD,-0.054696,-0.262526
2017-05-15 12:00:00,EURUSD,0.038656,0.405641
2017-05-15 20:00:00,EURUSD,0.027635,0.433276
2017-05-16 04:00:00,USDJPY,0.030652,0.261424
2017-05-16 12:00:00,GBPUSD,-0.043274,0.336713
2017-05-16 16:00:00,EURUSD,0.042494,0.47577
2017-05-16 20:00:00,USDJPY,-0.037834,0.22359
2017-05-17 00:00:00,XAUUSD,0.054521,-0.208005
2017-05-17 04:00:00,GBPUSD,0.030966,0.367678
2017-05-17 12:00:00,EURUSD,0.02953,0.505299
2017-05-17 12:00:00,USDJPY,-0.064804,0.158787
2017-05-17 12:00:00,XAUUSD,0.08071,-0.127295
2017-05-18 00:00:00,XAUUSD,0.061436,-0.065859
2017-05-18 08:00:00,EURUSD,0.026366,0.531665
2017-05-18 08:00:00,GBPUSD,-0.047353,0.320325
2017-05-18 08:00:00,USDJPY,-0.031857,0.126929
2017-05-18 12:00:00,XAUUSD,0.056397,-0.009462
2017-05-18 16:00:00,GBPUSD,-0.040074,0.280252
2017-05-18 20:00:00,USDJPY,-0.027654,0.099275
2017-05-19 00:00:00,EURUSD,0.027089,0.558755
2017-05-19 12:00:00,XAUUSD,0.049703,0.040241
2017-05-19 16:00:00,GBPUSD,0.038458,0.31871
2017-05-21 20:00:00,EURUSD,0.033391,0.592146
2017-05-22 04:00:00,USDJPY,-0.028666,0.070609
2017-05-22 04:00:00,XAUUSD,0.056074,0.096316
2017-05-22 12:00:00,GBPUSD,0.036312,0.355022
2017-05-22 20:00:00,XAUUSD,0.06286,0.159176
2017-05-23 04:00:00,EURUSD,0.027038,0.619184
2017-05-23 04:00:00,GBPUSD,0.03891,0.393932
2017-05-23 08:00:00,XAUUSD,0.04902,0.208196
2017-05-23 12:00:00,USDJPY,-0.029885,0.040724
2017-05-24 04:00:00,EURUSD,0.028811,0.647996
2017-05-24 04:00:00,GBPUSD,0.035269,0.429201
2017-05-25 04:00:00,EURUSD,0.031538,0.679534
2017-05-25 04:00:00,XAUUSD,0.060482,0.268678
2017-05-25 20:00:00,XAUUSD,0.054855,0.323533
2017-05-26 00:00:00,EURUSD,0.027442,0.706976
2017-05-26 08:00:00,GBPUSD,-0.046484,0.382717
2017-05-26 12:00:00,GBPUSD,-0.032987,0.34973
2017-05-26 16:00:00,XAUUSD,0.059058,0.382591
2017-05-28 20:00:00,XAUUSD,0.049521,0.432112
2017-05-29 08:00:00,GBPUSD,-0.030088,0.319642
2017-05-29 08:00:00,XAUUSD,0.064149,0.496261
2017-05-29 12:00:00,EURUSD,0.028945,0.735921
2017-05-29 12:00:00,USDJPY,-0.028258,0.012466
2017-05-29 16:00:00,XAUUSD,0.052972,0.549233
2017-05-30 00:00:00,XAUUSD,0.057598,0.606831
2017-05-30 04:00:00,GBPUSD,-0.044932,0.27471
2017-05-30 16:00:00,USDJPY,-0.027826,-0.01536
2017-05-31 08:00:00,GBPUSD,-0.040182,0.234528
2017-05-31 08:00:00,XAUUSD,0.051003,0.657835
2017-05-31 12:00:00,GBPUSD,-0.035862,0.198666
2017-05-31 20:00:00,USDJPY,-0.029412,-0.044772
2017-06-01 00:00:00,XAUUSD,0.079058,0.736892
2017-06-01 20:00:00,XAUUSD,-0.057953,0.678939
2017-06-02 12:00:00,XAUUSD,-0.273946,0.404993
2017-06-05 00:00:00,XAUUSD,0.073914,0.478907
2017-06-05 08:00:00,XAUUSD,0.055831,0.534738
2017-06-05 20:00:00,GBPUSD,0.034666,0.233332
2017-06-05 20:00:00,USDJPY,-0.028313,-0.073085
2017-06-05 20:00:00,XAUUSD,0.070593,0.605331
2017-06-06 08:00:00,XAUUSD,0.054588,0.659919
2017-06-06 12:00:00,USDJPY,-0.026881,-0.099966
2017-06-06 16:00:00,XAUUSD,0.069204,0.729123
2017-06-07 00:00:00,GBPUSD,0.032397,0.265729
2017-06-07 00:00:00,USDJPY,-0.027562,-0.127528
2017-06-07 00:00:00,XAUUSD,0.054697,0.783819
2017-06-07 12:00:00,XAUUSD,0.065622,0.849441
2017-06-07 20:00:00,USDJPY,-0.028588,-0.156115
2017-06-08 00:00:00,XAUUSD,0.059119,0.90856
2017-06-08 12:00:00,XAUUSD,-0.056804,0.851756
2017-06-08 20:00:00,GBPUSD,-0.175325,0.090404
2017-06-12 08:00:00,GBPUSD,-0.033304,0.0571
2017-06-12 20:00:00,USDJPY,-0.029486,-0.185601
2017-06-13 12:00:00,XAUUSD,0.055406,0.907162
2017-06-13 16:00:00,XAUUSD,-0.059538,0.847624
2017-06-14 00:00:00,GBPUSD,-0.030308,0.026792
2017-06-14 04:00:00,EURUSD,0.027842,0.763763
2017-06-14 04:00:00,USDJPY,-0.027836,-0.213437
2017-06-14 12:00:00,USDJPY,0.08602,-0.127416
2017-06-14 12:00:00,XAUUSD,-0.215632,0.631992
2017-06-14 16:00:00,EURUSD,-0.066554,0.69721
2017-06-14 16:00:00,XAUUSD,-0.237484,0.394508
2017-06-16 08:00:00,USDJPY,0.026811,-0.100605
2017-06-19 20:00:00,XAUUSD,-0.05378,0.340728
2017-06-20 04:00:00,GBPUSD,-0.029578,-0.002786
2017-06-20 12:00:00,USDJPY,0.026719,-0.073886
