signal_time,entry_time,direction,confidence,volume,entry_price,sl,tp,initial_sl,initial_tp,sl_pips,tp_pips,max_bars,bars_held,peak_pips,exit_time,exit_price,exit_reason,pnl_pips,pnl_dollars,symbol,magic
2024-08-26 16:00:00,2024-08-26 16:15:00,buy,0.907702922572179,0.01,144.075,144.184,144.375,143.975,144.375,10.0,30.0,4,1,20.90000000000032,2024-08-26 16:30:00,144.184,trail_sl,9.100000000000886,0.9100000000000887,USDJPY,
2024-08-28 04:00:00,2024-08-28 04:15:00,buy,0.6563163461666667,0.01,144.26699999999997,144.16699999999997,144.56699999999998,144.16699999999997,144.56699999999998,10.0,30.0,1,1,10.000000000002274,2024-08-28 04:30:00,144.16699999999997,trail_sl,-11.799999999999432,-1.179999999999943,USDJPY,
2024-08-30 17:00:00,2024-08-30 17:15:00,buy,0.7386913861060312,0.01,145.60799999999998,145.50799999999998,145.908,145.50799999999998,145.908,10.0,30.0,2,1,3.4000000000020236,2024-08-30 17:30:00,145.50799999999998,trail_sl,-11.799999999999432,-1.179999999999943,USDJPY,
2024-09-03 03:00:00,2024-09-03 03:15:00,buy,0.8433498203862069,0.01,146.90999999999997,147.044,147.20999999999998,146.80999999999997,147.20999999999998,10.0,30.0,4,1,23.40000000000373,2024-09-03 03:30:00,147.044,trail_sl,11.600000000004297,1.1600000000004298,USDJPY,
2024-09-04 18:00:00,2024-09-04 18:15:00,buy,0.672332418539653,0.01,144.31199999999998,144.212,144.612,144.212,144.612,10.0,30.0,1,1,2.000000000001023,2024-09-04 18:30:00,144.265,bar_end,-6.499999999999704,-0.6499999999999705,USDJPY,
2024-09-05 17:00:00,2024-09-05 17:15:00,buy,0.7273441852887061,0.01,143.80199999999996,144.131,144.10199999999998,143.70199999999997,144.10199999999998,10.0,30.0,2,1,42.90000000000305,2024-09-05 17:30:00,144.131,trail_sl,31.100000000003615,3.110000000000362,USDJPY,
2024-09-06 16:00:00,2024-09-06 16:15:00,buy,0.7989077325145678,0.01,143.30399999999997,143.752,143.60399999999998,143.20399999999998,143.60399999999998,10.0,30.0,2,1,54.800000000003024,2024-09-06 16:30:00,143.752,trail_sl,43.000000000003595,4.3000000000003595,USDJPY,
2024-09-06 17:00:00,2024-09-06 17:15:00,sell,0.8446581208193428,0.01,142.62500000000003,142.315,142.32500000000002,142.72500000000002,142.32500000000002,10.0,30.0,4,1,41.0000000000025,2024-09-06 17:30:00,142.315,trail_sl,29.20000000000307,2.920000000000307,USDJPY,
2024-09-11 15:00:00,2024-09-11 15:15:00,buy,0.7732645225800255,0.01,141.76799999999997,142.395,142.06799999999998,141.66799999999998,142.06799999999998,10.0,30.0,2,1,72.70000000000323,2024-09-11 15:30:00,142.395,trail_sl,60.9000000000038,6.09000000000038,USDJPY,
2024-09-11 16:00:00,2024-09-11 16:15:00,sell,0.6817170247369533,0.01,142.318,142.137,142.018,142.418,142.018,10.0,30.0,1,1,28.10000000000059,2024-09-11 16:30:00,142.137,trail_sl,16.30000000000116,1.630000000000116,USDJPY,
2024-09-11 16:30:00,2024-09-11 16:45:00,sell,0.6634908871402007,0.01,141.80500000000004,141.6,141.50500000000002,141.90500000000003,141.50500000000002,10.0,30.0,1,1,30.500000000003524,2024-09-11 17:00:00,141.6,trail_sl,18.700000000004092,1.8700000000004093,USDJPY,
2024-09-12 04:00:00,2024-09-12 04:15:00,buy,0.7056584449833416,0.01,142.581,142.481,142.881,142.481,142.881,10.0,30.0,2,2,8.70000000000175,2024-09-12 04:45:00,142.481,trail_sl,-11.799999999999432,-1.179999999999943,USDJPY,
2024-09-13 10:00:00,2024-09-13 10:15:00,sell,0.6660668569667325,0.01,141.241,141.158,140.941,141.341,140.941,10.0,30.0,1,1,18.300000000002115,2024-09-13 10:30:00,141.158,trail_sl,6.500000000002683,0.6500000000002684,USDJPY,
2024-09-16 15:00:00,2024-09-16 15:15:00,buy,0.7351840830529655,0.01,139.84199999999998,140.346,140.142,139.742,140.142,10.0,30.0,2,1,60.40000000000134,2024-09-16 15:30:00,140.346,trail_sl,48.60000000000191,4.860000000000191,USDJPY,
2024-09-17 15:00:00,2024-09-17 15:15:00,buy,0.7318776094471776,0.01,140.76,140.982,141.06,140.66,141.06,10.0,30.0,2,1,32.20000000000027,2024-09-17 15:30:00,140.982,trail_sl,20.40000000000084,2.040000000000084,USDJPY,
2024-09-18 22:00:00,2024-09-18 22:15:00,buy,0.7575023984685973,0.01,142.027,142.169,142.327,141.927,142.327,10.0,30.0,2,1,24.200000000001864,2024-09-18 22:30:00,142.169,trail_sl,12.400000000002432,1.2400000000002434,USDJPY,
2024-09-19 10:00:00,2024-09-19 10:15:00,buy,0.7350877751874514,0.01,142.218,142.299,142.518,142.118,142.518,10.0,30.0,2,1,18.10000000000116,2024-09-19 10:30:00,142.299,trail_sl,6.300000000001728,0.6300000000001729,USDJPY,
