signal_time,entry_time,direction,confidence,volume,entry_price,sl,tp,sl_pips,tp_pips,exit_time,exit_price,exit_reason,pnl_pips,pnl_dollars
2024-08-05 03:45:00,2024-08-05 04:00:00,buy,0.43632234617279214,0.01,144.83599999999998,144.53599999999997,145.43599999999998,30.0,60.0,2024-08-05 05:15:00,145.43599999999998,tp,58.2,5.82
2024-08-05 05:15:00,2024-08-05 05:30:00,buy,0.4872685234815096,0.01,145.13099999999997,144.83099999999996,145.73099999999997,30.0,60.0,2024-08-05 06:00:00,144.83099999999996,sl,-31.8,-3.18
2024-08-05 06:00:00,2024-08-05 06:15:00,buy,0.43215675297807465,0.01,145.045,144.74499999999998,145.64499999999998,30.0,60.0,2024-08-05 06:45:00,144.74499999999998,sl,-31.8,-3.18
2024-08-05 06:45:00,2024-08-05 07:00:00,buy,0.4458571357811632,0.01,143.90399999999997,143.60399999999996,144.50399999999996,30.0,60.0,2024-08-05 07:15:00,143.60399999999996,sl,-31.8,-3.18
2024-08-05 07:15:00,2024-08-05 07:30:00,buy,0.5035129014821533,0.01,143.18999999999997,142.88999999999996,143.78999999999996,30.0,60.0,2024-08-05 07:45:00,142.88999999999996,sl,-31.8,-3.18
2024-08-05 07:45:00,2024-08-05 08:00:00,buy,0.5255022094145791,0.01,143.29599999999996,142.99599999999995,143.89599999999996,30.0,60.0,2024-08-05 08:15:00,142.99599999999995,sl,-31.8,-3.18
2024-08-05 08:15:00,2024-08-05 08:30:00,buy,0.5255022094145791,0.01,142.85299999999998,142.55299999999997,143.45299999999997,30.0,60.0,2024-08-05 08:45:00,142.55299999999997,sl,-31.8,-3.18
2024-08-05 08:45:00,2024-08-05 09:00:00,buy,0.5255022094145791,0.01,142.25499999999997,141.95499999999996,142.85499999999996,30.0,60.0,2024-08-05 09:30:00,142.85499999999996,tp,58.2,5.82
2024-08-05 09:30:00,2024-08-05 09:45:00,buy,0.5255022094145791,0.01,142.76899999999998,142.46899999999997,143.36899999999997,30.0,60.0,2024-08-05 10:15:00,143.36899999999997,tp,58.2,5.82
2024-08-05 10:15:00,2024-08-05 10:30:00,buy,0.43538841814812274,0.01,143.18699999999998,142.88699999999997,143.78699999999998,30.0,60.0,2024-08-05 10:45:00,143.78699999999998,tp,58.2,5.82
2024-08-05 10:45:00,2024-08-05 11:00:00,buy,0.4050340339429603,0.01,142.93399999999997,142.63399999999996,143.53399999999996,30.0,60.0,2024-08-05 11:15:00,142.63399999999996,sl,-31.8,-3.18
2024-08-05 11:15:00,2024-08-05 11:30:00,buy,0.44321521605291114,0.01,142.35799999999998,142.05799999999996,142.95799999999997,30.0,60.0,2024-08-05 11:45:00,142.05799999999996,sl,-31.8,-3.18
2024-08-05 11:45:00,2024-08-05 12:00:00,buy,0.42746759970531656,0.01,142.30999999999997,142.00999999999996,142.90999999999997,30.0,60.0,2024-08-05 12:15:00,142.00999999999996,sl,-31.8,-3.18
2024-08-05 12:15:00,2024-08-05 12:30:00,buy,0.5120098951573556,0.01,142.20099999999996,141.90099999999995,142.80099999999996,30.0,60.0,2024-08-05 14:00:00,142.80099999999996,tp,58.2,5.82
2024-08-05 14:00:00,2024-08-05 14:15:00,buy,0.5020573433489309,0.01,142.82199999999997,142.52199999999996,143.42199999999997,30.0,60.0,2024-08-05 14:30:00,142.52199999999996,sl,-31.8,-3.18
2024-08-05 14:45:00,2024-08-05 15:00:00,buy,0.4427421830689141,0.01,142.26199999999997,141.96199999999996,142.86199999999997,30.0,60.0,2024-08-05 15:30:00,141.96199999999996,sl,-31.8,-3.18
2024-08-05 15:30:00,2024-08-05 15:45:00,buy,0.43346470327935294,0.01,142.26199999999997,141.96199999999996,142.86199999999997,30.0,60.0,2024-08-05 16:45:00,142.86199999999997,tp,58.2,5.82
2024-08-05 17:15:00,2024-08-05 17:30:00,buy,0.4094175745660495,0.01,143.12399999999997,142.82399999999996,143.72399999999996,30.0,60.0,2024-08-05 17:45:00,142.82399999999996,sl,-31.8,-3.18
